GM,1,88,45G,,,,,,x,10/12/2014,0.14,11/6/2014,11/7/2014,to be processed,to be processed,156,147.6,12/18/2014,156-t,17.05,156,42.98,N/A,,156-t,,,,156,,,
GM,1,89,45G,,,,,,x,10/12/2014,0.165,11/6/2014,11/7/2014,to be processed,to be processed,156,147.6,12/18/2014,156-t,17.05,156,42.98,N/A,,156-t,,,,156,,,
GM,1,90,45G,,,,,,x,10/12/2014,0.14,11/6/2014,11/7/2014,to be processed,to be processed,155,374.3,12/17/2014,155-t,50.5,155,115,N/A,,155-t,,,,155,,,
GM,1,91,45G,,,,,,x,10/12/2014,0.155,11/6/2014,11/7/2014,to be processed,to be processed,158,325.6,12/12/2014,158-t,25.95,158,341.6,N/A,,158-t,,,,158,,,
GM,1,92,45G,,,,,,x,10/12/2014,0.125,11/6/2014,11/7/2014,to be processed,to be processed,158,325.6,12/12/2014,158-t,25.95,158,341.6,N/A,,158-t,,,,158,,,
GM,01-001,93,45G,,,,x,10/15/2014,1.6,10/23/2014,0.045,10/27/2014,10/29/2014,38,95.37,75,304.2,11/21/2014,38,97.2,75,168.33,N/A,11/27/2014,38,97.2,1,291.6,75,168.3333333333,1,505
GM,01-001,94,45G,,,,,,x,10/15/2014,0.025,10/28/2014,10/29/2014,37,79.3,87,244.9,12/16/2014,37,126.77,87,244.9,N/A,,37,126.7666666667,,,87,244.9,,
GM,02-001,95,45G,,,,,,2.345,10/23/2014,0.01,10/31/2014,10/31/2014,117,84.8,101,260.7,11/20/2014,117,118.2,101,196.53,N/A,11/27/2014,117,118.2,-0,-0,101,196.525,-0,-0
GM,02-001,96,45G,,,,,,3.125,10/23/2014,0.02,10/31/2014,10/31/2014,120,79.1,111,198.8,12/16/2014,123,151.2,102,213.9,N/A,,123,151.1666666667,,,102,213.9,,
GM,02-001,97,45G,,,,,,x,10/15/2014,0.045,10/30/2014,10/31/2014,123,94.2,102,331,12/17/2014,120,113.78,111,129.7,N/A,,120,113.775,,,111,129.7,,
GM,03-002,98,45G,,,,,,2.805,10/23/2014,0.04,10/31/2014,10/31/2014,39,36.44,78,125.5,11/12/2014,39,108.89,78,160.61,N/A,11/27/2014,39,108.8875,-0,-0,78,160.6142857143,-0,-0
GM,03-002,99,45G,,,,x,10/15/2014,x,Destroyed,0.045,10/31/2014,11/3/2014,136,57.24,135,173.2,12/17/2014,136,85,135,118.68,N/A,,136,85,,,135,118.68,,
GM,02-001,100,45G,,,,,,x,10/15/2014,0.115,10/28/2014,10/29/2014,39,36.44,75,125.5,11/12/2014,39,108.89,75,160.6,N/A,11/27/2014,39,108.89,-0,-0,75,160.61,3,1124.3
GM,02-001,101,45G,,,,,,x,10/16/2014,0.01,10/30/2014,10/31/2014,123,94.2,102,331,12/16/2014,123,151.17,102,213.9,N/A,,123,151.1666666667,,,102,213.9,,
GM,02-001,102,45G,,,,,,3.025,10/23/2014,0.04,10/31/2014,10/31/2014,39,36.44,78,125.5,11/12/2014,39,108.89,78,160.61,N/A,11/27/2014,39,108.8875,-0,-0,78,160.6142857143,-0,-0
